Match ID,Date,Stage,Team 1,Team 2,Acting Team,Jersey,Player,Action,Clock,Period,TimeRemain,Type,Made,Points
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,None,,,Game start,0-0,1,0.0,Other,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,None,,,Period start,0-0,1,0.0,Other,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,None,,,Possession arrow - start period,0-0,1,0.0,Other,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , jump ball - won",P1 09:57:00,1,0.0,Other,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , jump ball - lost",P1 09:57:00,1,0.0,Other,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,5,Sahil Kalyan,"5, Sahil Kalyan , 2pt pull up jump shot",P1 09:45:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Defensive rebound",P1 09:35:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , 2pt dunk  made",P1 09:34:00 2-0,1,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,7,H. Muin Bek,"7, H. Muin Bek , Assist",P1 09:34:00,1,0.0,AST,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , 2pt driving layup  made",P1 09:22:00 2-2,1,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,7,H. Muin Bek,"7, H. Muin Bek , 2pt fade away",P1 09:00:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , Defensive rebound",P1 08:56:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,5,Sahil Kalyan,"5, Sahil Kalyan , 3pt jump shot",P1 08:48:00,1,0.0,3PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,14,Baladhaneshwar Poiyamozhi,"14, Baladhaneshwar Poiyamozhi , Defensive rebound",P1 08:47:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,5,Sahil Kalyan,"5, Sahil Kalyan , Unsportsmanlike foul",P1 08:47:00,1,0.0,FOUL,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , Foul on",P1 08:47:00,1,0.0,FOULON,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , Free throw 1 of 2  made",P1 08:47:00 3-2,1,0.0,FT,True,1
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , Free throw 2 of 2  made",P1 08:47:00 4-2,1,0.0,FT,True,1
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , 2pt pull up jump shot",P1 08:42:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Defensive rebound",P1 08:38:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,8,Himanshu Sharma,"8, Himanshu Sharma , Turnover - bad pass",P1 08:38:00,1,0.0,TOV,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , 2pt jump shot",P1 08:19:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , Block",P1 08:19:00,1,0.0,BLK,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,14,Baladhaneshwar Poiyamozhi,"14, Baladhaneshwar Poiyamozhi , Offensive rebound",P1 08:13:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,14,Baladhaneshwar Poiyamozhi,"14, Baladhaneshwar Poiyamozhi , 3pt jump shot",P1 08:11:00,1,0.0,3PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , Defensive rebound",P1 08:07:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,5,Sahil Kalyan,"5, Sahil Kalyan , 2pt driving layup  made",P1 07:51:00 4-4,1,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , 2pt driving layup",P1 07:30:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,3,Amarendra Nayak,"3, Amarendra Nayak , Defensive rebound",P1 07:23:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,8,Himanshu Sharma,"8, Himanshu Sharma , 3pt jump shot",P1 07:22:00,1,0.0,3PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Offensive rebound",P1 07:22:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,7,H. Muin Bek,"7, H. Muin Bek , Personal foul",P1 07:22:00,1,0.0,FOUL,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Foul on",P1 07:22:00,1,0.0,FOULON,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Free throw 1 of 2  made",P1 07:22:00 4-5,1,0.0,FT,True,1
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Free throw 2 of 2  made",P1 07:22:00 4-6,1,0.0,FT,True,1
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , 2pt floating jump shot",P1 07:07:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Offensive rebound",P1 07:04:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Turnover - ball handling",P1 07:04:00,1,0.0,TOV,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,5,Sahil Kalyan,"5, Sahil Kalyan , Steal",P1 07:04:00,1,0.0,STL,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,5,Sahil Kalyan,"5, Sahil Kalyan , 2pt pull up jump shot",P1 06:58:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,,,Offensive rebound,P1 06:57:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Offensive foul",P1 06:56:00,1,0.0,FOUL,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Turnover - offensive",P1 06:56:00,1,0.0,TOV,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,14,Baladhaneshwar Poiyamozhi,"14, Baladhaneshwar Poiyamozhi , Foul on",P1 06:56:00,1,0.0,FOULON,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,14,Baladhaneshwar Poiyamozhi,"14, Baladhaneshwar Poiyamozhi , 2pt driving layup  made",P1 06:49:00 6-6,1,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Turnover - travel",P1 06:38:00,1,0.0,TOV,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , 2pt jump shot",P1 06:15:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , Offensive rebound",P1 06:10:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , 2pt lay up  made",P1 06:09:00 8-6,1,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,8,Himanshu Sharma,"8, Himanshu Sharma , Turnover - ball handling",P1 06:03:00,1,0.0,TOV,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,14,Baladhaneshwar Poiyamozhi,"14, Baladhaneshwar Poiyamozhi , Steal",P1 06:03:00,1,0.0,STL,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Personal foul",P1 05:59:00,1,0.0,FOUL,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , Foul on",P1 05:59:00,1,0.0,FOULON,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,,,Timeout - full,P1 05:59:00,1,0.0,TIMEOUT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,3,Amarendra Nayak,"3, Amarendra Nayak , Substitution out",P1 05:59:00,1,0.0,SUB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,24,Arvinder Singh,"24, Arvinder Singh , Substitution in",P1 05:59:00,1,0.0,SUB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , Free throw 1 of 2",P1 05:59:00,1,0.0,FT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , Free throw 2 of 2  made",P1 05:59:00 9-6,1,0.0,FT,True,1
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,7,H. Muin Bek,"7, H. Muin Bek , Assist",P1 05:59:00,1,0.0,AST,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,5,Sahil Kalyan,"5, Sahil Kalyan , 3pt pull up jump shot",P1 05:44:00,1,0.0,3PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,8,Himanshu Sharma,"8, Himanshu Sharma , Offensive rebound",P1 05:40:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,24,Arvinder Singh,"24, Arvinder Singh , 2pt driving layup",P1 05:37:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Defensive rebound",P1 05:34:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , 2pt driving layup",P1 05:27:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , Defensive rebound",P1 05:24:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , 3pt jump shot",P1 05:09:00,1,0.0,3PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,,,Defensive rebound,P1 05:09:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,24,Arvinder Singh,"24, Arvinder Singh , Personal foul",P1 05:09:00,1,0.0,FOUL,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,7,H. Muin Bek,"7, H. Muin Bek , Foul on",P1 05:09:00,1,0.0,FOULON,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , Substitution out",P1 05:09:00,1,0.0,SUB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,1,E. Ananthraj,"1, E. Ananthraj , Substitution in",P1 05:09:00,1,0.0,SUB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , Personal foul",P1 04:53:00,1,0.0,FOUL,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Foul on",P1 04:53:00,1,0.0,FOULON,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Free throw 1 of 2  made",P1 04:53:00 10-6,1,0.0,FT,True,1
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Free throw 2 of 2  made",P1 04:53:00 11-6,1,0.0,FT,True,1
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,5,Sahil Kalyan,"5, Sahil Kalyan , 2pt driving layup",P1 04:38:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , Block",P1 04:38:00,1,0.0,BLK,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,14,Baladhaneshwar Poiyamozhi,"14, Baladhaneshwar Poiyamozhi , Defensive rebound",P1 04:29:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,14,Baladhaneshwar Poiyamozhi,"14, Baladhaneshwar Poiyamozhi , 2pt lay up  made",P1 04:09:00 13-6,1,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,5,Sahil Kalyan,"5, Sahil Kalyan , 3pt jump shot  made",P1 04:03:00 13-9,1,0.0,3PT,True,3
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,8,Himanshu Sharma,"8, Himanshu Sharma , Assist",P1 04:03:00,1,0.0,AST,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,7,H. Muin Bek,"7, H. Muin Bek , Turnover - travel",P1 03:56:00,1,0.0,TOV,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , 2pt driving layup",P1 03:44:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,7,H. Muin Bek,"7, H. Muin Bek , Defensive rebound",P1 03:40:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,7,H. Muin Bek,"7, H. Muin Bek , 2pt driving layup  made",P1 03:38:00 15-9,1,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,24,Arvinder Singh,"24, Arvinder Singh , 2pt hookshot",P1 03:14:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , Defensive rebound",P1 03:07:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,7,H. Muin Bek,"7, H. Muin Bek , 2pt pull up jump shot",P1 03:02:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,,,Defensive rebound,P1 03:02:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , 2pt jump shot",P1 02:45:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , Offensive rebound",P1 02:43:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,14,Baladhaneshwar Poiyamozhi,"14, Baladhaneshwar Poiyamozhi , Personal foul",P1 02:43:00,1,0.0,FOUL,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , Foul on",P1 02:43:00,1,0.0,FOULON,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , Free throw 1 of 2  made",P1 02:43:00 15-10,1,0.0,FT,True,1
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , Free throw 2 of 2  made",P1 02:43:00 15-11,1,0.0,FT,True,1
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , 2pt jump shot",P1 02:29:00,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , Offensive rebound",P1 02:24:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,1,E. Ananthraj,"1, E. Ananthraj , 3pt jump shot",P1 02:23:00,1,0.0,3PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Offensive rebound",P1 02:20:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , 3pt jump shot",P1 02:18:00,1,0.0,3PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , Offensive rebound",P1 02:14:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince ,   made",P1 02:14:00 17-11,1,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,8,Himanshu Sharma,"8, Himanshu Sharma , 3pt jump shot  made",P1 01:53:00 17-14,1,0.0,3PT,True,3
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Assist",P1 01:53:00,1,0.0,AST,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,1,E. Ananthraj,"1, E. Ananthraj , 2pt floating jump shot  made",P1 01:26:00 19-14,1,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Assist",P1 01:26:00,1,0.0,AST,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , 2pt jump shot  made",P1 00:58:90 19-16,1,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,24,Arvinder Singh,"24, Arvinder Singh , Assist",P1 00:58:90,1,0.0,AST,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,7,H. Muin Bek,"7, H. Muin Bek , 3pt jump shot",P1 00:38:00,1,0.0,3PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , Defensive rebound",P1 00:35:00,1,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , 2pt fade away  made",P1 00:19:30 19-18,1,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , 2pt driving layup",P1 00:06:60,1,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,5,Sahil Kalyan,"5, Sahil Kalyan , Defensive rebound",P1 00:05:00,1,0.0,REB,False,0
